32MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Loading,MMA CUDA Shared Half Computing,MMA CUDA Shared Half Outputing,MMA CUDA Shared 16 Tile Loading,MMA CUDA Shared 16 Tile Computing,MMA CUDA Shared 16 Tile Outputing,MMA CUDA Shared Halfs 32 Tile Loading,MMA CUDA Shared Halfs 32 Tile Computing,MMA CUDA Shared Halfs 32 Tile Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
-1.000000,-1.000000,-1.000000,168.363754,35.387650,6.459082,23.817572,199.306915,6.638882,23.695923,124.820099,6.418337,168.675247,54.697536,6.480052,23.893869,121.928223,6.462774,168.480347,117.426620,6.464339,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.937698,35.500320,6.475421,23.636984,199.674622,6.486642,23.785986,125.478172,6.432073,168.444107,54.704735,6.445425,23.863670,122.449059,6.442930,168.550323,118.435646,6.448945,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,169.339264,35.234688,6.459140,23.815563,200.273087,6.466570,23.748892,124.898338,6.464295,168.410324,54.701759,6.481969,23.821444,122.019073,6.442379,168.243652,117.189407,6.478723,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,169.597351,35.447456,6.470520,23.751680,199.616318,6.513988,23.717545,124.370850,6.415475,168.314682,54.704865,6.443106,23.845739,121.755394,6.439439,168.803589,118.407074,6.458716,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,169.779114,42.194592,6.486817,23.922716,200.070557,6.465659,23.839584,124.550079,6.427989,168.350174,54.692352,6.472677,23.845308,122.119553,6.458887,168.044128,117.803932,6.461019,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,169.625870,49.793888,6.498868,23.733637,199.005310,6.502283,23.691889,125.406204,6.403778,168.519882,56.223743,6.432863,23.808353,122.868195,6.486037,168.329208,118.344803,6.447288,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,169.157745,51.818241,6.469449,23.734436,200.016647,6.462991,23.703545,125.191551,6.399386,168.418579,58.131168,6.442178,23.860125,122.346878,6.462014,168.097336,117.785759,6.442522,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.428497,49.495487,6.454769,23.688080,200.309570,6.476152,23.718025,124.776833,6.407005,168.405594,60.937088,6.442453,23.821981,123.050049,6.453286,168.678101,118.088989,6.425208,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,169.583328,51.033249,6.495958,23.681328,200.963806,6.478808,23.858479,125.383934,6.430601,168.268005,60.936958,6.470888,23.908903,122.549309,6.468528,168.118103,117.889984,6.451513,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.215225,51.330814,6.444307,23.746262,200.741791,6.467117,23.723076,125.272865,6.494893,168.986130,58.564320,6.494969,23.848558,123.237885,6.479691,167.997742,118.397469,6.503460,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.934296,51.217247,6.478697,23.682178,199.275269,6.449967,23.808926,124.914429,6.517800,168.613449,57.868607,6.422664,23.750935,122.875298,6.450559,168.470093,117.945053,6.435530,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.347382,51.901024,6.492656,23.627213,200.584869,6.424875,23.798756,124.469986,6.451781,167.859222,57.869087,6.431970,23.769981,122.346306,6.451464,168.355667,118.331459,6.431851,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.300003,53.446529,6.455433,23.677851,200.294846,6.463737,23.992722,125.285439,6.433637,167.779449,57.878048,6.460197,23.768492,123.038307,6.489654,168.077667,118.015228,6.403630,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.403336,55.979198,6.463832,23.697647,201.237183,6.460041,24.285679,125.015587,6.433741,168.407089,57.873791,6.441926,23.893267,122.692322,6.486410,167.967163,118.234116,6.449604,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.275330,57.507744,6.430536,23.660929,201.885529,6.487201,24.003204,124.807938,6.469843,168.603210,57.879776,6.457451,23.765619,123.248062,6.472143,168.564285,118.109344,6.474188,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.527191,57.506783,6.467858,23.745016,200.787323,6.484261,23.828079,125.306717,6.428188,168.188675,57.867104,6.483231,23.812725,122.895325,6.490118,168.429443,117.835075,6.469159,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.905487,57.507999,6.462622,23.742781,201.368698,6.444655,23.822777,125.279617,6.430208,167.938583,57.868961,6.423426,23.800556,122.371071,6.539904,168.054611,118.143265,6.427391,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.322357,57.510880,6.442595,23.802048,201.048187,6.458665,23.944717,124.921539,6.443232,168.549362,57.857281,6.466498,23.828724,123.071968,6.462052,167.928574,117.745087,6.406549,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.326004,57.640766,6.455753,23.640322,201.911011,6.469302,23.772692,124.483772,6.415919,168.598587,58.812927,6.432041,23.840446,122.711395,6.415565,167.844238,118.128899,6.412385,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,169.379211,59.983231,6.467403,23.643673,200.629242,6.470171,23.723330,125.386688,6.421161,168.577530,61.721214,6.481860,23.857428,122.098015,6.452992,167.869522,117.803810,6.422634,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.912155,62.589409,7.211715,23.682936,201.828674,6.451754,23.698265,125.230499,6.434221,167.769257,62.524158,6.421617,23.759169,122.896004,6.448364,167.775253,118.071426,6.421908,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.778152,59.431103,6.479131,23.728243,200.702393,6.502549,23.767220,124.785568,6.429938,168.025421,59.388226,6.448719,23.888920,122.356384,6.436238,168.120102,117.867073,6.439326,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.278107,57.507648,6.495335,23.726217,201.107742,6.450828,23.686832,125.516449,6.443499,169.805786,58.566273,6.429482,23.793888,123.045120,6.467948,167.898117,118.151649,6.432974,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.284317,57.506207,6.482882,23.582312,201.111298,6.475774,23.713026,125.323936,6.415310,168.604324,57.875744,6.439158,23.821976,122.677536,6.451102,168.031296,117.389404,6.459281,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.023178,57.505184,6.458837,23.595966,201.937790,6.496486,23.773859,124.937660,6.446014,168.327179,57.864574,6.456496,23.774460,123.235069,6.475388,168.989990,118.296547,6.459883,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.241211,57.506527,6.479000,24.177048,201.473755,6.478049,23.804892,125.355904,6.482101,168.619843,57.868607,6.464288,23.821325,122.895454,6.436076,168.333374,117.728127,6.467112,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.647659,57.508961,6.444683,23.712957,201.874084,6.479902,23.795444,125.299904,7.501822,169.073425,57.878754,6.441941,23.849442,122.367104,6.489173,168.286255,118.314178,6.468172,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.790680,57.508415,6.460879,23.813034,201.587524,6.504652,23.928127,125.258270,6.443956,168.474304,57.862785,6.426295,23.765156,123.041954,6.469557,168.272507,117.785309,6.464028,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.992279,57.506592,6.492343,23.703350,201.853180,6.464734,23.958874,124.856735,6.417272,168.047058,57.957825,6.445213,23.892767,122.691811,6.442859,169.069122,118.385857,6.439430,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.012405,57.510944,6.515179,23.762800,201.746246,6.529317,23.707846,125.407425,6.454190,168.446594,57.871071,6.484074,23.826216,123.254173,6.472985,172.180069,118.113731,6.469900,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.933487,57.506592,6.459106,23.885508,201.848480,6.503295,23.993853,125.294044,6.446477,168.262222,58.297054,6.469038,23.802801,122.913376,6.479111,167.828674,118.004227,6.442896,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.151474,57.954784,6.479950,23.936207,201.739548,6.491127,23.972643,125.116066,6.481622,168.585968,60.712063,6.422211,23.786613,122.359299,6.427263,167.781754,118.056129,6.427855,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,169.739365,61.304863,6.514739,23.780994,201.910461,6.471973,24.076260,124.789795,6.430421,167.972305,62.532768,6.445383,23.942680,123.075806,6.466396,167.960236,117.996384,6.418652,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,169.249207,62.582722,6.481615,23.785007,202.419968,6.455348,23.975193,125.441566,6.444893,167.757446,59.383007,6.439326,23.787056,122.714272,6.458044,167.823135,118.112381,6.428019,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.224365,59.105087,7.572645,23.786112,201.729370,6.483524,23.989986,125.353218,6.434474,167.927521,58.546753,6.439039,23.894901,123.236992,6.467385,168.132492,117.876511,6.447972,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.519653,58.391327,6.483269,23.757158,202.326050,6.463024,24.026041,124.935455,6.452639,167.941696,57.865761,6.416640,23.789324,122.878464,6.466002,168.400299,118.244766,6.434309,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,169.671478,58.299168,6.462219,23.803110,201.834335,6.480427,23.854279,124.533470,6.424424,167.943939,57.868671,6.424559,23.792055,122.375618,6.461362,168.525314,117.690430,6.444008,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.438538,58.292641,6.493280,23.790016,202.930176,6.466049,23.858742,125.451874,6.480027,167.984360,57.868896,6.424853,23.805080,123.075005,6.435269,168.649689,118.265472,6.467421,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.148697,58.296223,6.481971,23.799093,201.802429,6.479525,23.833584,125.425278,6.438229,168.039307,57.863808,6.434371,23.821577,122.719551,6.677393,168.226517,117.764320,6.425250,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.329926,58.290527,6.843745,23.808434,202.373703,6.498481,23.805931,124.827843,6.411611,167.991394,57.875458,6.445373,23.894117,123.295998,6.492972,168.409409,118.300926,6.449488,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.617188,57.505119,6.504346,23.927633,203.172897,6.474935,23.829418,125.525856,6.446513,168.541092,57.873184,6.435551,24.018867,122.944611,6.457524,167.939682,117.839935,6.457261,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.853882,57.507614,6.453855,23.895979,202.341827,6.487855,23.865526,125.385277,6.463091,168.340820,57.864609,6.503818,23.840685,122.419006,6.443082,168.389252,118.499359,6.480365,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.534760,57.506306,6.463574,23.859667,201.534042,6.485360,23.839569,124.904449,6.453992,168.312225,57.893150,6.473729,23.769733,123.105888,6.471998,168.467804,117.896355,6.482201,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.112900,57.506016,6.463183,23.682844,202.864227,6.539787,23.898161,125.267838,6.454138,168.368347,59.467041,6.458075,23.904690,122.735199,6.443645,168.361618,118.431168,6.461715,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.672638,57.506943,6.419804,24.043226,202.295975,6.459568,23.832844,125.529022,6.450422,168.308014,62.637344,6.460966,23.842497,123.153564,6.494883,167.938400,117.998878,6.461373,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.173538,57.507519,6.459258,25.738468,202.963364,6.482530,23.750830,125.326271,6.467342,168.463242,62.519264,6.464487,23.923967,122.963295,6.441023,168.777542,118.373917,6.435516,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.052170,57.506241,6.455356,23.747120,202.435486,6.473475,23.782700,124.852768,6.444253,168.465866,59.386913,6.460829,23.821112,122.662239,6.447213,168.057327,118.138687,6.441194,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.964813,57.507328,6.454630,23.830437,202.059418,6.466006,23.700727,125.528351,6.474867,168.555115,58.562817,6.458591,23.823790,123.127907,6.466188,168.096558,117.862877,6.439484,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.425674,57.507488,6.454711,23.733150,202.610458,6.462796,23.850554,125.413246,6.453524,168.525162,57.860958,6.455709,23.841249,122.774689,6.474703,168.024933,118.187424,6.455561,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.911194,57.506462,6.454525,23.941734,200.815170,6.483254,23.807098,124.997055,6.451633,168.534164,57.871777,6.469309,23.847225,121.867996,6.458379,168.307327,117.619232,6.447484,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.067474,58.461697,6.469787,23.946405,202.883331,6.502046,23.763756,125.111267,6.425572,168.425812,57.870209,6.456386,23.835094,122.892578,6.484068,168.354141,118.522018,6.422215,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.802505,61.554146,6.454431,23.738737,201.464508,6.548192,23.813618,125.496124,6.452487,168.347183,57.872833,6.454374,23.840763,122.386818,6.449104,169.028473,117.812065,6.450147,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.765182,62.675968,6.447514,23.879213,202.711044,6.469555,23.808170,125.333534,6.443158,168.370544,57.863106,6.446142,23.767517,123.073730,6.495018,168.469788,118.473053,6.425057,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.172348,59.105282,6.456361,23.812571,201.667236,6.498192,23.860254,124.975868,6.433116,168.524429,57.861504,6.449476,24.036612,122.732834,6.439070,168.077637,117.867004,6.457681,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.142151,58.295712,6.476617,23.738150,202.934814,6.481625,23.830109,125.594078,6.475787,168.530472,57.873409,6.456450,23.825972,123.133759,6.448231,168.430649,118.535172,6.491353,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.031998,58.294239,6.546102,23.823015,201.629700,6.472029,23.868826,125.413116,6.421609,168.675354,58.938560,6.429733,23.808609,122.940285,6.470750,168.479630,117.938370,6.475986,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.104858,58.296513,6.473998,23.746248,202.976608,6.475134,23.639032,125.279839,6.428265,168.066956,61.729729,6.454281,23.753183,122.388832,6.483374,168.272430,118.626015,6.559333,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.406036,58.293472,6.448197,23.777269,202.091293,6.484228,23.780268,124.885056,6.429118,168.489349,62.522369,6.452065,23.830864,123.095299,6.494375,168.158432,118.061119,6.460636,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.558823,58.296448,6.450052,23.765608,203.121414,6.510492,23.765686,125.906624,6.431768,167.837418,59.383904,6.411707,23.819481,122.676254,6.491937,168.656982,117.864929,6.455610,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.146103,58.292446,6.461138,23.716171,202.333603,6.465617,24.265268,124.986397,6.411402,167.995819,57.961662,6.453496,23.795950,123.277054,6.574073,168.531708,118.151390,6.456318,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.853317,57.507809,6.460367,23.780121,203.209442,6.558872,23.815477,125.392830,6.430565,168.594482,57.874496,6.521875,23.724943,122.921700,6.451231,168.183228,117.733246,6.465505,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.153076,57.507298,6.437612,23.835981,202.629761,6.502052,23.636709,125.600067,6.411992,168.568985,57.872353,6.440897,23.810570,122.399612,6.458933,168.376892,118.291901,6.437962,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.373795,57.504738,6.471657,23.817368,203.091003,6.434876,23.738850,125.621536,6.397710,168.390167,57.862370,6.454794,23.772512,123.096512,6.435193,168.446396,117.721153,6.625559,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.474976,57.507458,6.445031,23.717592,202.722946,6.462261,23.587677,125.482979,6.423409,168.352310,57.868767,6.468882,23.823935,122.716545,6.425311,168.073410,118.397186,6.455600,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.463226,57.507359,6.475012,23.741129,203.042404,6.756573,23.659210,125.297310,6.430592,168.531906,57.878464,6.452246,23.736919,123.301697,6.486214,168.480591,117.859970,6.433080,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.210876,57.508350,6.469125,23.785170,202.775009,6.456869,23.753819,125.653664,6.450703,168.463608,57.868416,6.507248,23.768248,122.916573,6.462462,167.763702,118.423843,6.436195,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.776154,57.505760,6.481328,23.805578,202.694305,6.481410,23.606359,126.335136,6.453190,168.608307,57.876095,6.437356,23.874491,122.688705,6.498423,167.628632,117.814400,6.450498,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.293121,57.503166,6.479206,23.660128,203.127258,6.484428,23.743462,125.794144,6.424836,168.412247,58.211617,6.458287,23.764229,123.263870,6.478886,167.787216,118.456863,6.439464,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.145813,57.509312,6.494613,23.790615,202.804825,6.497531,23.859449,125.706268,6.432725,168.479965,60.607426,6.459076,23.851116,122.926689,6.451520,167.848434,118.181763,6.447520,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.267975,59.084450,6.503324,23.766405,203.094269,6.467424,23.752865,125.860451,6.436431,168.432251,62.514751,6.469357,23.633064,123.464386,6.437093,168.132050,118.580833,6.429631,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.055359,61.679649,6.475600,23.723627,202.723770,6.493028,23.814859,125.960640,6.438884,168.518829,59.366241,6.434724,23.732080,123.103806,6.445332,167.717026,117.910461,6.475127,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.323059,62.581825,6.473189,23.743204,203.297989,6.456975,23.829369,125.708450,6.431384,168.572113,58.553886,6.498362,23.813560,123.813858,6.509652,168.107422,118.626244,6.428526,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.996277,59.105217,6.482991,23.787708,203.019867,6.490426,23.713242,126.148003,6.418928,168.449875,57.864159,6.458701,23.824768,122.992706,6.423179,168.068359,118.092125,6.442038,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,167.981049,58.291264,6.481209,23.787605,203.319229,6.537602,23.687635,126.135201,6.421533,168.378815,57.873154,6.427234,23.790291,122.611229,6.469844,167.989578,118.558113,6.436041,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.058289,58.296833,6.436148,23.758051,203.358490,6.486595,23.650755,125.789406,6.459411,168.698090,57.876766,6.454363,23.685184,123.142914,6.435606,167.963776,118.144157,6.438175,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.243484,58.296513,6.470624,23.789467,203.375015,6.477857,23.746611,126.317245,6.416277,168.321381,57.873886,6.528114,23.701649,122.883743,6.427554,167.661530,117.908356,6.429093,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.020874,58.292095,6.483286,23.723202,203.267868,6.502012,23.671530,125.755264,6.441328,168.360565,57.865761,6.472570,23.655531,122.472321,6.482806,167.927017,118.156639,6.434626,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.237930,58.296738,6.550029,23.801991,202.321991,6.465373,23.691031,125.961922,6.470143,168.069061,57.869087,6.443509,23.665216,123.024834,6.440287,167.681015,117.750114,6.420308,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.043411,58.300034,6.458974,23.695637,203.531097,6.459590,24.023172,126.002365,6.441297,167.912277,57.873886,6.439371,23.663176,122.775810,6.435652,167.787827,118.205856,6.449634,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,169.435547,58.295486,6.451751,23.733915,202.810181,6.486398,23.809647,125.756577,6.449364,168.202682,57.317570,6.492109,23.686003,123.164062,6.426798,168.333176,117.628067,6.442242,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.798569,57.513313,6.470807,23.736607,203.720963,6.459131,23.825264,126.220543,6.416426,167.999863,57.315681,6.433687,23.686533,122.915649,6.431834,168.307236,118.321281,6.459208,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.012756,57.507008,6.423675,23.611753,203.061600,6.477957,23.742514,125.873955,6.404665,167.733322,57.329247,6.459859,23.714252,122.498238,6.424159,168.380707,117.740479,6.476568,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,169.216904,57.507999,6.479620,23.694517,204.200226,6.847740,23.724491,125.934624,6.433102,168.038803,57.329311,6.441127,23.663286,123.028419,6.439798,168.266724,118.453346,6.457170,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,170.596130,57.598305,6.449614,23.887642,204.342789,6.468682,23.864773,125.795425,6.420435,167.996979,57.313122,6.446732,23.862913,122.800606,6.456771,168.960602,117.964928,6.455524,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,170.028259,57.507008,6.473998,23.784023,202.552444,6.527420,23.680252,126.036003,6.424121,167.810776,57.321312,6.437885,23.785709,123.055038,6.453764,168.373611,118.655037,6.440257,-1.000000,-1.000000,-1.000000,
