Performing comparisons between CPU Cuda and Tensor implementation,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Matrixes size,32,32,,,,,,,,,,,,,,,
Single run computation test,,,,,,,,,,,,,,,,,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),,,,,,,,,,,
MMA CPU,0.004177,0.411205,0.000354,,,,,,,,,,,,,,
MMA Tensor,68.240242,0.015621,0.010845,False,1,0,,,,,,,,,,,
MMA CUDA,0.080122,0.030367,0.008654,True,0,0,,,,,,,,,,,
MMA CUDA Shared,0.071819,0.017295,0.007991,False,0,0,,,,,,,,,,,
MMA CUDA Shared Half,0.081242,0.016787,0.008548,False,0.00005,0.000039,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Multi run computation  test, execution count :150,,,,,,,,,,,,,,,,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Loading,MMA CUDA Shared Half Computing,MMA CUDA Shared Half Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing
0.011775,0.10416,0.003201,0.146786,0.024576,0.014326,0.039342,0.023008,0.014864,0.071917,0.01968,0.033357,0.152345,0.018272,0.015119,-1,-1,-1
0.011893,0.103858,0.003122,0.146883,0.024576,0.014625,0.042125,0.024576,0.014883,0.07325,0.022528,0.032288,0.146221,0.01776,0.01469,-1,-1,-1
0.011773,0.103697,0.003173,0.146593,0.024576,0.014321,0.039669,0.023808,0.014794,0.07017,0.0184,0.033652,0.146545,0.017152,0.015298,-1,-1,-1
0.01179,0.102842,0.003176,0.147695,0.0248,0.015062,0.039074,0.024576,0.015215,0.071217,0.019104,0.0342,0.150859,0.017024,0.015271,-1,-1,-1
0.011849,0.103818,0.003125,0.147656,0.024768,0.014399,0.042135,0.024256,0.016065,0.070132,0.021184,0.03267,0.146494,0.016896,0.014778,-1,-1,-1
0.011861,0.103363,0.003153,0.146685,0.024512,0.014844,0.039997,0.024576,0.015024,0.07127,0.019552,0.033462,0.146565,0.018432,0.01452,-1,-1,-1
0.011815,0.104014,0.003161,0.146207,0.024864,0.014567,0.040481,0.023232,0.01516,0.080651,0.018432,0.033121,0.148253,0.016992,0.015289,-1,-1,-1
0.011762,0.103157,0.003222,0.146892,0.024544,0.01436,0.03968,0.024576,0.015075,0.070617,0.018432,0.032488,0.148021,0.018432,0.015015,-1,-1,-1
0.011856,0.103909,0.00324,0.146546,0.024768,0.014754,0.039949,0.024576,0.015442,0.071813,0.02224,0.03273,0.146633,0.018432,0.015352,-1,-1,-1
0.011791,0.103369,0.003203,0.147115,0.024576,0.014593,0.03914,0.02432,0.015014,0.088014,0.018752,0.033701,0.149711,0.016736,0.014455,-1,-1,-1
0.011842,0.104359,0.003225,0.147652,0.0248,0.014789,0.041876,0.023904,0.014895,0.071814,0.019008,0.032307,0.147772,0.01776,0.015441,-1,-1,-1
0.011827,0.104964,0.003155,0.148362,0.0248,0.014807,0.038832,0.02448,0.014976,0.07181,0.02096,0.032536,0.145218,0.018144,0.014674,-1,-1,-1
0.011857,0.103942,0.003157,0.147763,0.024544,0.01435,0.039616,0.024096,0.01501,0.070489,0.020288,0.033267,0.146478,0.016864,0.014762,-1,-1,-1
0.011799,0.10367,0.003185,0.14569,0.024512,0.014451,0.041914,0.02304,0.014679,0.080878,0.018464,0.025926,0.14915,0.01712,0.014829,-1,-1,-1
0.011811,0.102944,0.003173,0.146803,0.024832,0.014379,0.038912,0.024192,0.015112,0.057758,0.018816,0.024805,0.152705,0.018304,0.01521,-1,-1,-1
0.01182,0.104093,0.003239,0.147559,0.024576,0.01434,0.039,0.024576,0.015186,0.06319,0.017984,0.02552,0.15912,0.018272,0.015132,-1,-1,-1
0.011828,0.104071,0.003161,0.146754,0.024576,0.01439,0.041626,0.024576,0.014839,0.057131,0.018496,0.026183,0.157884,0.017312,0.014676,-1,-1,-1
0.011744,0.102673,0.003201,0.14733,0.024576,0.015025,0.039022,0.023264,0.014776,0.057772,0.017408,0.02621,0.15538,0.01728,0.014539,-1,-1,-1
0.011846,0.104305,0.003118,0.148426,0.025824,0.015232,0.038956,0.023104,0.014747,0.066648,0.019584,0.024775,0.153487,0.018432,0.014682,-1,-1,-1
0.011817,0.103915,0.003138,0.145994,0.026272,0.014558,0.038307,0.023008,0.015214,0.056113,0.017152,0.025434,0.153421,0.018432,0.014775,-1,-1,-1
0.011795,0.104195,0.003213,0.147628,0.024576,0.015504,0.039323,0.024384,0.01504,0.057257,0.017344,0.025515,0.153525,0.018432,0.015217,-1,-1,-1
0.011818,0.103704,0.003163,0.153229,0.02496,0.014818,0.039362,0.0232,0.015303,0.060172,0.018848,0.025537,0.162558,0.018176,0.014974,-1,-1,-1
0.011838,0.102793,0.003149,0.15859,0.024576,0.014315,0.039462,0.023392,0.014816,0.056355,0.01792,0.025794,0.150449,0.016736,0.015277,-1,-1,-1
0.011785,0.103248,0.003161,0.156936,0.024576,0.014781,0.039646,0.023904,0.014759,0.057019,0.017216,0.026455,0.15253,0.017056,0.015168,-1,-1,-1
0.011822,0.103651,0.003181,0.156125,0.024768,0.014354,0.0387,0.024512,0.015122,0.057352,0.018464,0.026104,0.151073,0.017024,0.01523,-1,-1,-1
0.011817,0.103537,0.003121,0.153763,0.024608,0.014653,0.038808,0.023552,0.015012,0.057368,0.01856,0.025726,0.149616,0.017728,0.014797,-1,-1,-1
0.011822,0.104428,0.00314,0.152635,0.024512,0.014851,0.038982,0.023808,0.014814,0.057238,0.018144,0.026527,0.150195,0.01728,0.014697,-1,-1,-1
0.011781,0.104094,0.003141,0.1541,0.024576,0.014859,0.04022,0.022976,0.014806,0.056781,0.019584,0.025333,0.150062,0.017856,0.014824,-1,-1,-1
0.011865,0.10466,0.003151,0.151522,0.024768,0.014435,0.038946,0.022944,0.015548,0.05787,0.017984,0.024639,0.149268,0.018016,0.014701,-1,-1,-1
0.011805,0.104099,0.003136,0.152004,0.024768,0.014599,0.039041,0.024576,0.015134,0.056019,0.018432,0.025849,0.150186,0.017088,0.014744,-1,-1,-1
0.011779,0.104433,0.003134,0.15106,0.024544,0.014882,0.039513,0.02432,0.015287,0.057226,0.017216,0.025536,0.148863,0.018432,0.0154,-1,-1,-1
0.011792,0.104116,0.003165,0.160689,0.024512,0.015082,0.038757,0.023552,0.014879,0.05728,0.018976,0.02561,0.149495,0.016864,0.014748,-1,-1,-1
0.011903,0.103986,0.003121,0.149988,0.025088,0.014981,0.042115,0.024416,0.015005,0.057591,0.018112,0.025856,0.151396,0.017792,0.015332,-1,-1,-1
0.0119,0.104487,0.00322,0.149176,0.023584,0.014452,0.038419,0.024256,0.01488,0.055149,0.018336,0.025649,0.153683,0.01728,0.01502,-1,-1,-1
0.011831,0.103312,0.003207,0.14959,0.024544,0.014961,0.039088,0.023552,0.015254,0.056794,0.018432,0.025568,0.149418,0.017728,0.015391,-1,-1,-1
0.011832,0.103383,0.003265,0.151305,0.024576,0.01487,0.042012,0.02432,0.014912,0.056741,0.017984,0.025575,0.149901,0.016928,0.01462,-1,-1,-1
0.011831,0.103318,0.003122,0.149323,0.024576,0.015031,0.040011,0.02384,0.014882,0.056379,0.018432,0.02549,0.151172,0.017024,0.015387,-1,-1,-1
0.011862,0.104016,0.003206,0.149113,0.024608,0.014532,0.040279,0.023168,0.014814,0.064947,0.018464,0.025668,0.149105,0.016768,0.015004,-1,-1,-1
0.011744,0.103811,0.003174,0.14815,0.024544,0.015068,0.03972,0.023456,0.014821,0.056978,0.018272,0.026072,0.148387,0.018432,0.014665,-1,-1,-1
0.011865,0.102851,0.003132,0.148128,0.024544,0.014654,0.039883,0.024096,0.014897,0.056522,0.018432,0.025959,0.149741,0.01808,0.015281,-1,-1,-1
0.011828,0.104121,0.00317,0.14743,0.024768,0.014839,0.039056,0.024576,0.015273,0.06898,0.02048,0.021264,0.148054,0.018368,0.015384,-1,-1,-1
0.011813,0.104737,0.003167,0.147724,0.025632,0.014654,0.042059,0.024544,0.014724,0.047798,0.017952,0.020553,0.150307,0.0168,0.015116,-1,-1,-1
0.011766,0.103542,0.003187,0.147828,0.024576,0.015157,0.039269,0.023168,0.015165,0.048666,0.018304,0.021111,0.157573,0.018432,0.015305,-1,-1,-1
0.011826,0.104419,0.003169,0.147563,0.024704,0.014862,0.03911,0.024128,0.015101,0.047891,0.01824,0.02046,0.146143,0.018432,0.014864,-1,-1,-1
,,,,,,,,,,,,,,,,,
Multi run computation test (with deallocation), execution count :150,,,,,,,,,,,,,,,,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Loading,MMA CUDA Shared Half Computing,MMA CUDA Shared Half Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing
0.282807,0.647517,0.017432,1.263476,0.053312,0.044889,0.641825,0.051232,0.047967,0.554906,0.045088,0.053814,1.354828,0.045216,0.047625,-1,-1,-1
0.059529,0.52805,0.017632,0.990309,0.038496,0.039294,0.281197,0.036864,0.041318,0.31723,0.032704,0.047068,0.977437,0.03072,0.040553,-1,-1,-1
0.084637,0.522881,0.017172,0.743959,0.025056,0.018874,0.261378,0.036288,0.04116,0.262906,0.030432,0.048064,0.953019,0.030592,0.041109,-1,-1,-1
0.058251,0.524804,0.017219,0.310808,0.026624,0.015937,0.256678,0.03616,0.040819,0.269566,0.029088,0.045464,0.921238,0.029408,0.04006,-1,-1,-1
0.058624,0.525026,0.017427,0.207613,0.024704,0.016247,0.253226,0.034816,0.040592,0.257878,0.02896,0.044061,0.585903,0.017856,0.016681,-1,-1,-1
0.058359,0.523119,0.017213,0.206067,0.024768,0.015953,0.255118,0.036224,0.037764,0.254796,0.028672,0.043769,0.206915,0.016928,0.01582,-1,-1,-1
0.040962,0.109854,0.003783,0.213899,0.024704,0.016224,0.282551,0.035616,0.037563,0.27338,0.029696,0.042093,0.204018,0.017408,0.015798,-1,-1,-1
0.012329,0.109207,0.00383,0.206436,0.025952,0.015804,0.25569,0.034816,0.037554,0.171776,0.018176,0.016291,0.203316,0.018048,0.015909,-1,-1,-1
0.012318,0.109788,0.003858,0.21112,0.026016,0.016212,0.256548,0.035872,0.038054,0.086492,0.018272,0.017044,0.200696,0.018432,0.016258,-1,-1,-1
0.012283,0.109629,0.003839,0.201606,0.024992,0.015665,0.253939,0.034816,0.037757,0.08599,0.018176,0.016351,0.200632,0.017728,0.016414,-1,-1,-1
0.012307,0.109942,0.003824,0.200401,0.02576,0.016347,0.106631,0.024032,0.015864,0.084243,0.018432,0.017187,0.199967,0.017984,0.016057,-1,-1,-1
0.012321,0.110142,0.003765,0.20191,0.024992,0.015997,0.083981,0.024576,0.016031,0.085255,0.01824,0.01668,0.198299,0.018112,0.015857,-1,-1,-1
0.01234,0.109881,0.003744,0.200544,0.024736,0.016178,0.08439,0.02464,0.01596,0.085382,0.018208,0.017035,0.205369,0.018432,0.016589,-1,-1,-1
0.012319,0.11323,0.003638,0.199383,0.024736,0.015636,0.085097,0.024448,0.016144,0.085484,0.018304,0.016373,0.198486,0.01712,0.015904,-1,-1,-1
0.012198,0.107084,0.003695,0.200531,0.02496,0.01567,0.084326,0.024768,0.016169,0.085271,0.018208,0.017055,0.201265,0.018432,0.016232,-1,-1,-1
0.012306,0.107175,0.003621,0.204255,0.024576,0.016196,0.085042,0.024352,0.016062,0.084554,0.018464,0.017123,0.204298,0.018432,0.015732,-1,-1,-1
0.012307,0.106856,0.003561,0.200053,0.024576,0.016259,0.084848,0.024352,0.015964,0.084193,0.017408,0.016475,0.201021,0.01776,0.016518,-1,-1,-1
0.012287,0.106611,0.003537,0.199315,0.024576,0.016002,0.084449,0.023104,0.016049,0.084149,0.018432,0.017173,0.211415,0.018432,0.016484,-1,-1,-1
0.012266,0.108662,0.00363,0.198538,0.024864,0.015603,0.084557,0.023264,0.016021,0.084963,0.01824,0.017112,0.197607,0.018016,0.016657,-1,-1,-1
0.012324,0.106693,0.003685,0.199557,0.024704,0.015809,0.087411,0.02304,0.016397,0.084202,0.018208,0.01649,0.195141,0.018464,0.015685,-1,-1,-1
0.012309,0.106982,0.003607,0.501195,0.025024,0.016917,0.084566,0.024576,0.016317,0.084476,0.018208,0.016341,0.192571,0.018208,0.016432,-1,-1,-1
0.012299,0.107227,0.003571,0.223729,0.025024,0.015989,0.085135,0.024576,0.016431,0.08389,0.018208,0.016935,0.212805,0.017856,0.016405,-1,-1,-1
0.012306,0.107162,0.003612,0.216037,0.024576,0.016154,0.091767,0.024032,0.016585,0.085632,0.018464,0.017005,0.200912,0.017728,0.016104,-1,-1,-1
0.012296,0.107087,0.003458,0.208981,0.024768,0.015714,0.084532,0.024288,0.015916,0.08473,0.018208,0.016567,0.196519,0.018304,0.016097,-1,-1,-1
0.012342,0.107167,0.003618,0.206779,0.024576,0.015592,0.084362,0.023072,0.016531,0.084388,0.018272,0.017144,0.196035,0.018208,0.015914,-1,-1,-1
0.012193,0.107053,0.003576,0.204338,0.024576,0.015622,0.084943,0.024032,0.016258,0.088474,0.018432,0.016626,0.198549,0.017952,0.016036,-1,-1,-1
0.012237,0.106699,0.003479,0.203605,0.02592,0.015496,0.084707,0.024576,0.016473,0.085157,0.018208,0.016444,0.200803,0.018432,0.016565,-1,-1,-1
0.012291,0.107128,0.003541,0.202905,0.024896,0.015803,0.08483,0.024608,0.016257,0.084,0.018208,0.0165,0.197173,0.017792,0.016281,-1,-1,-1
0.012276,0.106833,0.003533,0.212252,0.025184,0.01634,0.084848,0.024288,0.016527,0.08721,0.018464,0.017167,0.199443,0.017248,0.015967,-1,-1,-1
0.012307,0.106801,0.003518,0.200814,0.025056,0.015621,0.084815,0.023968,0.016641,0.084773,0.018176,0.016618,0.196267,0.01696,0.015888,-1,-1,-1
0.012265,0.106565,0.003556,0.20088,0.024576,0.01558,0.08475,0.023776,0.01661,0.085274,0.018432,0.017055,0.197611,0.017888,0.016012,-1,-1,-1
0.01227,0.10684,0.003614,0.199409,0.024576,0.015595,0.084381,0.023072,0.016441,0.085832,0.018176,0.01647,0.198905,0.018432,0.015961,-1,-1,-1
0.012235,0.107054,0.003589,0.199595,0.024576,0.016054,0.087239,0.024096,0.016539,0.085315,0.018432,0.016871,0.196606,0.01776,0.016245,-1,-1,-1
0.012296,0.107007,0.003476,0.199135,0.024736,0.015761,0.083823,0.023776,0.015778,0.084037,0.018432,0.016547,0.197524,0.01696,0.016029,-1,-1,-1
0.012272,0.106705,0.003563,0.19864,0.0256,0.016107,0.083861,0.023776,0.01607,0.086446,0.018048,0.016415,0.199461,0.018112,0.016784,-1,-1,-1
0.012275,0.106907,0.00351,0.199852,0.025024,0.01623,0.085773,0.023072,0.015927,0.083829,0.017408,0.017084,0.198672,0.018464,0.016248,-1,-1,-1
0.012306,0.106621,0.003601,0.199741,0.024576,0.016111,0.084762,0.024512,0.016672,0.088035,0.018432,0.01653,0.195972,0.018272,0.016576,-1,-1,-1
0.012361,0.106995,0.003488,0.198136,0.024576,0.015467,0.084321,0.023552,0.016048,0.087668,0.01824,0.016423,0.195983,0.018272,0.015769,-1,-1,-1
0.012247,0.106648,0.003596,0.197932,0.024576,0.016154,0.085804,0.022816,0.01669,0.084363,0.018176,0.016266,0.19814,0.018176,0.016759,-1,-1,-1
0.012235,0.106802,0.003528,0.197486,0.024576,0.015555,0.084454,0.023136,0.016353,0.084547,0.018464,0.017007,0.196283,0.018208,0.015705,-1,-1,-1
0.012178,0.106736,0.003519,0.197761,0.024576,0.015663,0.084792,0.024064,0.016292,0.085879,0.01824,0.017031,0.199805,0.01712,0.016659,-1,-1,-1
0.012285,0.106763,0.003569,0.201106,0.024736,0.015709,0.084843,0.023744,0.016372,0.084357,0.018432,0.016531,0.19948,0.018432,0.015939,-1,-1,-1
0.012262,0.106924,0.003523,0.209387,0.025792,0.016202,0.084545,0.024032,0.015893,0.085087,0.01824,0.01692,0.196057,0.017728,0.016048,-1,-1,-1
0.012265,0.107031,0.003544,0.209827,0.024768,0.015907,0.083297,0.023136,0.015933,0.084107,0.01824,0.016248,0.195994,0.01696,0.015956,-1,-1,-1
0.012252,0.107163,0.00356,0.206518,0.024608,0.016142,0.084714,0.024544,0.0166,0.085658,0.01824,0.016855,0.195519,0.018272,0.016609,-1,-1,-1
0.012259,0.106841,0.003564,0.205334,0.0256,0.015595,0.091531,0.024608,0.016102,0.084202,0.018304,0.016288,0.19643,0.017088,0.016204,-1,-1,-1
0.012253,0.106897,0.003613,0.202393,0.025888,0.015462,0.084792,0.023072,0.016578,0.084729,0.018432,0.016897,0.195736,0.018048,0.016596,-1,-1,-1
0.012271,0.106794,0.003526,0.201929,0.024576,0.015734,0.084567,0.023808,0.015863,0.084938,0.018272,0.016893,0.194811,0.017248,0.015578,-1,-1,-1
0.012266,0.106811,0.003524,0.201621,0.02464,0.016169,0.083862,0.02384,0.015878,0.084405,0.018432,0.017012,0.1994,0.017216,0.016614,-1,-1,-1
0.012315,0.106764,0.003617,0.200346,0.025888,0.016193,0.085081,0.022944,0.015942,0.084156,0.018464,0.016363,0.196244,0.017184,0.015973,-1,-1,-1
0.012282,0.108317,0.00351,0.199603,0.025088,0.018547,0.084529,0.024224,0.016096,0.08417,0.017376,0.016852,0.197688,0.017856,0.016478,-1,-1,-1
0.01226,0.106792,0.003527,0.200283,0.025024,0.016361,0.086787,0.0248,0.01655,0.084537,0.018304,0.016442,0.199048,0.01824,0.015895,-1,-1,-1
0.012214,0.107147,0.003612,0.199956,0.024576,0.016243,0.084662,0.024448,0.016652,0.08381,0.018432,0.016848,0.197708,0.016896,0.016506,-1,-1,-1
0.012324,0.107038,0.003597,0.199418,0.024576,0.015903,0.083952,0.024576,0.016002,0.085984,0.018432,0.016605,0.196224,0.017728,0.015847,-1,-1,-1
0.012257,0.106742,0.003589,0.199825,0.024576,0.016178,0.086704,0.024032,0.016039,0.084495,0.018208,0.01694,0.199768,0.017728,0.016265,-1,-1,-1
0.012318,0.106685,0.003546,0.211544,0.024576,0.015547,0.084435,0.024576,0.016108,0.084538,0.017984,0.016457,0.195924,0.01776,0.016558,-1,-1,-1
0.012277,0.106824,0.003501,0.200203,0.026592,0.018265,0.085139,0.023168,0.015918,0.088175,0.01824,0.017088,0.195844,0.01776,0.01651,-1,-1,-1
0.012304,0.106971,0.003617,0.201239,0.024576,0.016642,0.084231,0.024096,0.016258,0.085225,0.018208,0.016233,0.195646,0.018432,0.015904,-1,-1,-1
0.01219,0.106982,0.003505,0.198636,0.026144,0.01558,0.083926,0.023488,0.016593,0.084355,0.018304,0.016989,0.198439,0.018432,0.016515,-1,-1,-1
0.012221,0.107111,0.00354,0.198218,0.025088,0.015906,0.084598,0.023424,0.0159,0.091008,0.018464,0.016579,0.196275,0.018272,0.015801,-1,-1,-1
0.012269,0.106974,0.003574,0.198077,0.025696,0.015611,0.086511,0.024576,0.016084,0.08565,0.017376,0.01641,0.195538,0.017216,0.015661,-1,-1,-1
0.012298,0.107128,0.003478,0.19849,0.02592,0.015586,0.084047,0.024384,0.016139,0.084464,0.018464,0.01688,0.198477,0.018432,0.015795,-1,-1,-1
0.012289,0.106753,0.003552,0.197911,0.026016,0.015629,0.084684,0.024576,0.016766,0.088208,0.018272,0.017064,0.196453,0.018432,0.015811,-1,-1,-1
0.012316,0.106768,0.003533,0.196606,0.024992,0.015878,0.087283,0.023072,0.015925,0.087205,0.018272,0.017317,0.195579,0.01776,0.016,-1,-1,-1
0.012339,0.107063,0.003615,0.198749,0.024768,0.01624,0.08416,0.023296,0.015778,0.10176,0.01856,0.01786,0.197591,0.018432,0.016443,-1,-1,-1
0.012267,0.106803,0.003604,0.197362,0.025024,0.015917,0.084407,0.024224,0.016152,0.091174,0.018432,0.017048,0.195139,0.017728,0.015867,-1,-1,-1
0.012211,0.106905,0.003539,0.197224,0.02608,0.016141,0.086284,0.024032,0.016547,0.086245,0.018144,0.016759,0.196091,0.016928,0.01672,-1,-1,-1
0.012251,0.10712,0.003473,0.197809,0.024608,0.016096,0.09348,0.024512,0.01624,0.085384,0.018656,0.016816,0.194199,0.016992,0.015833,-1,-1,-1
0.012245,0.107022,0.003543,0.20326,0.024704,0.015862,0.084533,0.024576,0.016695,0.088286,0.018464,0.017071,0.195555,0.018464,0.01644,-1,-1,-1
0.012322,0.106703,0.003602,0.19763,0.024768,0.015985,0.083946,0.022976,0.016006,0.091077,0.0184,0.016875,0.195803,0.017376,0.015953,-1,-1,-1
0.012226,0.106867,0.003504,0.196731,0.025856,0.016291,0.084344,0.024576,0.016517,0.08488,0.018432,0.016351,0.195497,0.01776,0.015904,-1,-1,-1
0.012253,0.106993,0.003505,0.197501,0.024576,0.015522,0.084861,0.023456,0.016057,0.085347,0.017312,0.016895,0.19875,0.01776,0.015774,-1,-1,-1
0.012213,0.106957,0.003575,0.197584,0.024608,0.016113,0.084969,0.023808,0.01677,0.084108,0.018432,0.016932,0.194719,0.017056,0.016481,-1,-1,-1
0.012287,0.106876,0.003512,0.196844,0.024768,0.015568,0.084881,0.023968,0.016267,0.084164,0.018432,0.016314,0.196125,0.0168,0.016482,-1,-1,-1
0.012237,0.106722,0.003529,0.197702,0.025248,0.015471,0.084166,0.023264,0.016861,0.084407,0.018432,0.016305,0.198251,0.01776,0.0165,-1,-1,-1
0.012321,0.107016,0.003585,0.198388,0.024864,0.015778,0.084577,0.022912,0.016414,0.084795,0.018432,0.016611,0.194521,0.01824,0.016021,-1,-1,-1
0.012279,0.106881,0.00352,0.196793,0.024672,0.016312,0.084836,0.023296,0.016591,0.084609,0.018432,0.016974,0.194611,0.017728,0.015802,-1,-1,-1
0.012299,0.106935,0.003498,0.197675,0.025856,0.01609,0.084979,0.022816,0.016004,0.084093,0.018528,0.016807,0.198367,0.017824,0.016111,-1,-1,-1
0.012253,0.106738,0.003543,0.196056,0.025024,0.01607,0.084714,0.024576,0.016646,0.084576,0.018432,0.016552,0.194755,0.018432,0.015838,-1,-1,-1
0.012247,0.10696,0.003536,0.197244,0.025696,0.015524,0.08454,0.023488,0.015943,0.083737,0.018272,0.016335,0.195029,0.018464,0.015829,-1,-1,-1
0.012271,0.107112,0.00355,0.198654,0.024768,0.016078,0.085192,0.024576,0.01642,0.085748,0.018432,0.016964,0.194668,0.018464,0.016388,-1,-1,-1
0.012278,0.107094,0.003546,0.196385,0.0248,0.015752,0.084238,0.023968,0.016295,0.09133,0.018432,0.021371,0.198202,0.018432,0.016217,-1,-1,-1
0.012276,0.106794,0.003453,0.198083,0.025024,0.016209,0.08764,0.024576,0.016165,0.090897,0.018272,0.016408,0.19394,0.018336,0.015897,-1,-1,-1
0.012249,0.108064,0.003562,0.196082,0.024608,0.016339,0.084371,0.024,0.015925,0.084761,0.018624,0.016578,0.197926,0.017312,0.01581,-1,-1,-1
0.012282,0.107373,0.003512,0.196508,0.024992,0.01632,0.083917,0.024224,0.016719,0.084619,0.018208,0.017023,0.197718,0.018144,0.016011,-1,-1,-1
0.012216,0.106955,0.003582,0.199856,0.024768,0.015983,0.087211,0.023072,0.016459,0.08385,0.019936,0.016242,0.194236,0.01776,0.015851,-1,-1,-1
0.012235,0.106738,0.003569,0.195952,0.024576,0.016209,0.085218,0.022912,0.016458,0.08496,0.018432,0.017079,0.194926,0.018112,0.016134,-1,-1,-1
0.012235,0.10656,0.003569,0.197481,0.024608,0.015663,0.085572,0.023968,0.016216,0.087396,0.017408,0.016498,0.198223,0.018144,0.015749,-1,-1,-1
0.012246,0.179425,0.003471,0.197451,0.025024,0.015835,0.084369,0.023264,0.016609,0.084094,0.018464,0.016941,0.192994,0.017888,0.016488,-1,-1,-1
0.012234,0.106892,0.003532,0.197662,0.024576,0.015596,0.085189,0.024448,0.015869,0.08501,0.01824,0.016238,0.194593,0.01824,0.015783,-1,-1,-1
0.012221,0.107182,0.00351,0.197111,0.024864,0.015529,0.097151,0.024096,0.01663,0.087337,0.017984,0.017186,0.195141,0.018016,0.015904,-1,-1,-1
0.012262,0.107137,0.003516,0.196664,0.024576,0.016064,0.086502,0.024416,0.016151,0.084965,0.018432,0.016186,0.206303,0.016832,0.015847,-1,-1,-1
0.01227,0.106845,0.003541,0.196117,0.025888,0.016185,0.084521,0.023488,0.015842,0.085003,0.018432,0.016825,0.208656,0.017952,0.016582,-1,-1,-1
0.012233,0.107012,0.003575,0.197326,0.025728,0.01571,0.084403,0.023936,0.016099,0.085386,0.018272,0.016484,0.203884,0.018112,0.015646,-1,-1,-1
0.012236,0.106761,0.003533,0.196294,0.02592,0.015503,0.087709,0.024352,0.015985,0.085251,0.018432,0.017068,0.20869,0.018432,0.015878,-1,-1,-1
0.012171,0.10717,0.003624,0.2073,0.024576,0.015613,0.084718,0.024064,0.016301,0.084766,0.018048,0.016548,0.203528,0.017088,0.016134,-1,-1,-1
0.012231,0.106907,0.00364,0.197297,0.024672,0.015519,0.085388,0.024128,0.016467,0.087252,0.018304,0.017037,0.203823,0.017792,0.016711,-1,-1,-1
0.012273,0.107066,0.003571,0.19588,0.024832,0.015559,0.086991,0.023936,0.015958,0.084917,0.01824,0.01643,0.209325,0.01744,0.016175,-1,-1,-1
0.012279,0.107092,0.003489,0.196883,0.02592,0.016037,0.0839,0.023552,0.016442,0.083544,0.017024,0.016718,0.203383,0.018336,0.01578,-1,-1,-1
0.012283,0.106961,0.003473,0.197506,0.0248,0.01615,0.084519,0.023264,0.015935,0.087111,0.018432,0.016421,0.199303,0.017152,0.01577,-1,-1,-1
0.012261,0.106739,0.003645,0.197231,0.025664,0.016357,0.083717,0.023168,0.016427,0.083185,0.018432,0.01693,0.201915,0.017728,0.016469,-1,-1,-1
0.012242,0.107052,0.003609,0.197017,0.024576,0.01562,0.085819,0.024576,0.0163,0.084441,0.018432,0.016496,0.198695,0.016768,0.016035,-1,-1,-1
0.012272,0.106833,0.003535,0.197263,0.024896,0.016186,0.085059,0.023552,0.016535,0.084902,0.018464,0.016192,0.197463,0.018432,0.015964,-1,-1,-1
0.012252,0.107089,0.003553,0.196041,0.024576,0.015574,0.084552,0.023232,0.015874,0.083406,0.018176,0.016362,0.197253,0.017024,0.015964,-1,-1,-1
0.012252,0.106959,0.003593,0.196382,0.026208,0.015521,0.084371,0.023968,0.016077,0.091251,0.018112,0.016341,0.200302,0.018464,0.016642,-1,-1,-1
0.012273,0.107088,0.003631,0.195834,0.025792,0.015558,0.08403,0.024032,0.015856,0.095223,0.018432,0.016332,0.197202,0.018432,0.016033,-1,-1,-1
0.01223,0.106964,0.003565,0.198365,0.0248,0.016062,0.083948,0.024128,0.016521,0.084802,0.018304,0.016947,0.198041,0.018304,0.016413,-1,-1,-1
0.012243,0.10692,0.003575,0.196926,0.024576,0.015852,0.085482,0.024576,0.016,0.084978,0.018464,0.016458,0.202217,0.017952,0.015778,-1,-1,-1
0.012188,0.106773,0.003557,0.196553,0.025024,0.016055,0.084637,0.024576,0.016535,0.084588,0.018432,0.01635,0.197718,0.017344,0.016669,-1,-1,-1
0.012264,0.107148,0.003557,0.211952,0.024832,0.015762,0.084447,0.02352,0.016007,0.085512,0.018592,0.016697,0.218784,0.017728,0.015798,-1,-1,-1
0.012314,0.107144,0.003548,0.196549,0.024576,0.016208,0.083694,0.02432,0.016561,0.084233,0.018432,0.017033,0.206498,0.018272,0.016424,-1,-1,-1
