MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Rect Tiling 32*64 Loading,MMA CUDA Shared Half Rect Tiling 32*64 Computing,MMA CUDA Shared Half Rect Tiling 32*64 Outputing,MMA CUDA Shared Half Rect Tiling 32*96 Loading,MMA CUDA Shared Half Rect Tiling 32*96 Computing,MMA CUDA Shared Half Rect Tiling 32*96 Outputing,MMA CUDA Shared 16 Tile Loading,MMA CUDA Shared 16 Tile Computing,MMA CUDA Shared 16 Tile Outputing,MMA CUDA Shared Halfs 32 Tile Loading,MMA CUDA Shared Halfs 32 Tile Computing,MMA CUDA Shared Halfs 32 Tile Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Cublas Loading,MMA Cublas Computing,MMA Cublas Outputing,
0.223998,5.745948,0.045296,0.452182,0.650400,0.160025,0.448234,0.454656,0.162697,2.559991,0.252288,0.155423,2.502621,0.226112,0.166934,0.448837,0.479072,0.160269,2.534988,0.406112,0.157195,2.546158,0.151488,0.158620,2.300589,0.002208,0.157661,
0.221687,5.734257,0.045746,0.451095,0.648064,0.167865,0.446089,0.455040,0.158617,2.579860,0.251072,0.159571,2.484354,0.224832,0.170864,0.444227,0.478496,0.160630,2.529517,0.406624,0.157865,2.539330,0.167360,0.156804,2.304269,0.002240,0.159534,
0.223244,5.720837,0.045121,0.461141,0.654432,0.167627,0.448554,0.454464,0.162057,2.552300,0.252096,0.156765,2.500671,0.227200,0.154598,0.444006,0.478528,0.160733,2.567739,0.406720,0.167451,2.534260,0.152608,0.158161,2.307481,0.002240,0.156659,
0.226165,5.718918,0.045075,0.448564,0.647520,0.161106,0.462783,0.454368,0.157871,2.581058,0.250368,0.158363,2.529747,0.225472,0.177948,0.443220,0.481120,0.160324,2.528102,0.413312,0.162897,2.526164,0.151808,0.154911,2.295875,0.002176,0.162943,
0.223542,5.729961,0.045595,0.447271,0.649632,0.160091,0.448259,0.455552,0.157538,2.571165,0.251072,0.156466,2.549367,0.225568,0.164752,0.442609,0.477024,0.161287,2.531178,0.406752,0.167724,2.518776,0.150944,0.158203,2.302600,0.002176,0.159033,
0.220174,5.734347,0.045752,0.449264,0.647296,0.160475,0.447156,0.454048,0.158528,2.554322,0.251296,0.163921,2.497922,0.226048,0.169086,0.443769,0.479040,0.178832,2.539429,0.406848,0.158152,2.510567,0.149824,0.166176,2.305694,0.002240,0.159115,
0.223750,5.727939,0.045313,0.449293,0.648608,0.159778,0.448789,0.454688,0.158803,2.524565,0.250496,0.155835,2.501427,0.225024,0.165529,0.444226,0.478784,0.164326,2.528217,0.412832,0.161789,2.526027,0.151200,0.157213,2.294718,0.002208,0.156039,
0.224238,5.724830,0.045236,0.447584,0.648832,0.159946,0.452487,0.454560,0.166683,2.580664,0.252768,0.169726,2.541471,0.225312,0.159991,0.478543,0.514752,0.167871,2.569127,0.406304,0.172705,2.513495,0.151424,0.155897,2.303027,0.002272,0.163818,
0.222943,6.783710,0.047908,0.456067,0.647904,0.164483,0.447182,0.456288,0.158687,2.498924,0.250400,0.176273,2.514206,0.225568,0.161881,0.445678,0.496032,0.167145,2.533824,0.405312,0.162271,2.542353,0.150496,0.158642,2.309144,0.002688,0.156880,
0.229688,5.942463,0.045249,0.446415,0.647648,0.159929,0.447683,0.453632,0.181585,2.569902,0.250720,0.157352,2.514569,0.226080,0.167485,0.468275,0.480576,0.160452,2.527857,0.406880,0.157728,2.506432,0.150272,0.154369,2.299803,0.002176,0.158605,
0.228259,5.748325,0.046241,0.448243,0.649472,0.169355,0.445661,0.455200,0.159851,2.556397,0.250656,0.156678,2.541234,0.225088,0.155256,0.446714,0.477888,0.160861,2.533149,0.406848,0.155797,2.499378,0.150304,0.158487,2.319008,0.002176,0.157545,
0.226076,5.726554,0.046604,0.458179,0.649216,0.162632,0.447556,0.453376,0.161992,2.564216,0.252128,0.163076,2.508372,0.225920,0.159170,0.447074,0.479168,0.168663,2.536048,0.406688,0.157368,2.504026,0.150912,0.155542,2.297502,0.002176,0.159933,
0.224404,5.725012,0.045720,0.446367,0.649248,0.160696,0.451917,0.457952,0.158787,2.678970,0.254944,0.157967,2.539652,0.225536,0.164264,0.446897,0.479200,0.159846,2.544790,0.407904,0.155553,2.508813,0.150400,0.161209,2.312459,0.002240,0.157506,
0.222726,5.724364,0.045444,0.446797,0.646016,0.161283,0.457820,0.456224,0.158617,2.555903,0.251808,0.158432,2.532038,0.226144,0.158478,0.446155,0.477600,0.160973,2.537775,0.405952,0.161615,2.519312,0.150560,0.154348,2.311821,0.002176,0.157973,
0.225341,5.725579,0.045374,0.463694,0.647968,0.161052,0.454416,0.454944,0.157614,2.525964,0.250624,0.180855,2.526876,0.225984,0.166797,0.444910,0.478528,0.183090,2.537508,0.405952,0.157047,2.549735,0.151168,0.158798,2.323872,0.002208,0.156857,
0.223337,5.726724,0.045989,0.448634,0.648640,0.160702,0.447684,0.454272,0.157830,2.604170,0.251584,0.159486,2.509247,0.226240,0.169158,0.445524,0.478048,0.170026,2.519157,0.406720,0.158472,2.541457,0.153536,0.155965,2.310181,0.002208,0.159642,
0.222519,5.735536,0.045033,0.447337,0.646624,0.162643,0.451362,0.454688,0.164295,2.624626,0.275360,0.160319,2.542668,0.226144,0.167208,0.464303,0.478784,0.161754,2.547542,0.408896,0.157626,2.540327,0.150144,0.157525,2.303689,0.002176,0.157119,
0.224702,5.736273,0.045100,0.458446,0.648256,0.162048,0.450040,0.454944,0.157283,2.568621,0.254464,0.159858,2.494283,0.225472,0.181801,0.450402,0.481408,0.161134,2.535092,0.406208,0.157777,2.504804,0.149376,0.154025,2.299984,0.002208,0.160750,
0.224466,5.719505,0.046330,0.449735,0.645056,0.165697,0.452917,0.454560,0.159406,2.559114,0.252640,0.167527,2.521215,0.226176,0.165019,0.444531,0.478528,0.160079,2.543212,0.406112,0.176036,2.528666,0.150368,0.157578,2.321741,0.002208,0.158009,
0.220914,5.728995,0.046146,0.447695,0.647744,0.160152,0.446781,0.454016,0.157657,2.578969,0.251776,0.162018,2.527022,0.225984,0.165917,0.457863,0.483808,0.160496,2.511792,0.405664,0.157647,2.555433,0.156032,0.180843,2.311457,0.002176,0.159100,
0.223050,5.740033,0.045306,0.447743,0.646464,0.161226,0.459827,0.454720,0.158302,2.514264,0.251104,0.156332,2.529314,0.225760,0.164260,0.445830,0.478144,0.160652,2.543588,0.407136,0.155352,2.534478,0.153408,0.163029,2.302788,0.002176,0.156035,
0.224756,5.736690,0.045259,0.449671,0.648256,0.160657,0.447680,0.455168,0.157170,2.512141,0.250848,0.160280,2.531647,0.250272,0.161946,0.446492,0.478784,0.160333,2.539566,0.404640,0.156310,2.586165,0.151264,0.157313,2.303559,0.002176,0.158857,
0.226325,5.856385,0.045812,0.446194,0.649920,0.159589,0.447044,0.454720,0.157256,2.542068,0.251168,0.155977,2.539820,0.247520,0.159721,0.446135,0.478592,0.167479,2.539329,0.405824,0.155501,2.671424,0.154944,0.178393,2.313414,0.002176,0.166061,
0.224452,5.732523,0.046539,0.448671,0.646624,0.160756,0.447314,0.453824,0.157834,2.549037,0.251296,0.159123,2.529438,0.228192,0.159530,0.445987,0.478112,0.160399,2.554888,0.406176,0.183423,2.733166,0.155616,0.180517,2.313436,0.002240,0.171737,
0.223134,5.716674,0.045267,0.446978,0.648768,0.159460,0.447071,0.456448,0.157553,2.568408,0.251488,0.156943,2.536712,0.225728,0.156494,0.445714,0.478240,0.176056,2.531038,0.406304,0.156090,2.708248,0.178816,0.179564,2.308495,0.002272,0.156859,
0.225647,6.369971,0.045744,0.448830,0.560128,0.160439,0.448580,0.455008,0.158135,2.565387,0.252224,0.165630,2.533704,0.225600,0.159277,0.478202,0.479392,0.161497,2.562087,0.429696,0.166213,2.602409,0.156544,0.166359,2.294939,0.002176,0.159183,
0.228489,5.919342,0.046775,0.461786,0.560672,0.159476,0.446562,0.454272,0.159640,2.519604,0.251232,0.156938,2.534263,0.229312,0.155462,0.448142,0.480032,0.159916,2.546016,0.429568,0.157392,2.622851,0.172896,0.162584,2.322056,0.002400,0.164448,
0.227798,5.748311,0.047394,0.466529,0.560000,0.159171,0.462225,0.455456,0.157574,2.530160,0.252064,0.167406,2.529049,0.225088,0.158347,0.446731,0.479904,0.160944,2.559145,0.409792,0.162403,2.716642,0.154848,0.195972,2.312666,0.002208,0.163363,
0.226465,5.739643,0.045679,0.446018,0.559264,0.159296,0.448921,0.453440,0.157155,2.565504,0.255328,0.167683,2.521655,0.226752,0.164613,0.477491,0.478784,0.159767,2.565123,0.407040,0.163073,2.661726,0.175296,0.173495,2.296579,0.002272,0.157790,
0.228123,5.721201,0.045351,0.454631,0.560960,0.159381,0.454253,0.454016,0.164482,2.569922,0.251168,0.158261,2.521476,0.224544,0.159597,0.451796,0.477952,0.161252,2.528546,0.406656,0.158006,2.692572,0.187392,0.160745,2.332221,0.002272,0.158673,
0.222170,5.714498,0.045536,0.446687,0.558304,0.159199,0.444859,0.461792,0.157713,2.503322,0.251104,0.156050,2.528853,0.225696,0.154735,0.452588,0.477952,0.159881,2.530955,0.406144,0.155924,2.667738,0.150496,0.163771,2.313759,0.002624,0.158401,
0.223555,5.730909,0.044931,0.445106,0.561024,0.172253,0.447266,0.453216,0.158522,2.527940,0.252352,0.155293,2.513963,0.225792,0.159788,0.445957,0.481856,0.160861,2.547056,0.405856,0.156513,2.627806,0.191552,0.165427,2.306842,0.002240,0.159317,
0.225154,5.751887,0.045687,0.457724,0.561696,0.161532,0.447353,0.453472,0.157022,2.587964,0.255744,0.159616,2.512916,0.225600,0.156452,0.447701,0.478176,0.167079,2.535506,0.405024,0.155879,2.651143,0.171232,0.169003,2.283329,0.002208,0.163121,
0.226635,5.776931,0.046057,0.447044,0.561216,0.159681,0.448039,0.454368,0.158112,2.571057,0.251008,0.157164,2.507149,0.225312,0.159545,0.451645,0.478816,0.165663,2.573396,0.406464,0.166330,2.742241,0.153888,0.184293,2.313200,0.002208,0.158938,
0.225396,5.728843,0.045024,0.447695,0.560864,0.160539,0.458496,0.454848,0.158135,2.563044,0.252128,0.167181,2.513403,0.225184,0.162146,0.452256,0.478464,0.164008,2.546298,0.406016,0.159217,2.779972,0.255392,0.206060,2.306726,0.002272,0.158077,
0.228435,5.717641,0.045655,0.448276,0.561600,0.160431,0.447835,0.454528,0.157723,2.581779,0.251296,0.156820,2.521685,0.226048,0.159428,0.445304,0.479200,0.160955,2.527786,0.405888,0.160209,2.728765,0.181856,0.167583,2.309398,0.002208,0.160368,
0.223164,5.731624,0.045519,0.445794,0.562528,0.162492,0.447777,0.455488,0.158339,2.570860,0.251488,0.156128,2.534413,0.226048,0.164648,0.464137,0.479040,0.159844,2.558086,0.405920,0.154760,2.664797,0.171360,0.163616,2.298401,0.002368,0.159589,
0.227793,5.729988,0.045616,0.444981,0.561344,0.160036,0.450917,0.454432,0.161524,2.554482,0.251328,0.157105,2.515621,0.224480,0.159330,0.446324,0.478176,0.160138,2.557857,0.405856,0.156841,2.588242,0.166816,0.166971,2.299525,0.002176,0.159003,
0.223115,5.720888,0.045235,0.449561,0.562272,0.159101,0.479589,0.455392,0.159083,2.592221,0.414496,0.164159,2.528666,0.225856,0.155582,0.446750,0.478560,0.159591,2.542548,0.409120,0.167376,2.735204,0.159136,0.175802,2.306786,0.002560,0.158620,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Rect Tiling 32*64 Loading,MMA CUDA Shared Half Rect Tiling 32*64 Computing,MMA CUDA Shared Half Rect Tiling 32*64 Outputing,MMA CUDA Shared Half Rect Tiling 32*96 Loading,MMA CUDA Shared Half Rect Tiling 32*96 Computing,MMA CUDA Shared Half Rect Tiling 32*96 Outputing,MMA CUDA Shared 16 Tile Loading,MMA CUDA Shared 16 Tile Computing,MMA CUDA Shared 16 Tile Outputing,MMA CUDA Shared Halfs 32 Tile Loading,MMA CUDA Shared Halfs 32 Tile Computing,MMA CUDA Shared Halfs 32 Tile Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Cublas Loading,MMA Cublas Computing,MMA Cublas Outputing,
3.282903,12.121150,0.052839,1.714790,0.720416,0.378888,1.570242,0.518880,0.316089,12.444422,0.328032,0.318588,6.299721,0.261664,0.162165,1.711375,0.542272,0.365471,12.343429,0.475424,0.312813,6.977392,0.183744,0.157786,7.163913,0.002336,0.163136,
0.314308,6.837798,0.048851,1.566860,0.651296,0.507443,1.170961,0.509088,0.253675,8.722537,0.257824,0.186490,2.555353,0.231520,0.158797,1.288866,0.480128,0.498791,6.788016,0.407648,0.174156,2.592190,0.155424,0.163956,2.409825,0.002496,0.158211,
0.271375,16.817711,0.058635,1.252018,0.651584,0.398485,0.950061,0.705440,0.201101,3.977284,0.256576,0.178067,2.543791,0.227456,0.159899,1.202429,0.484160,0.403651,3.323704,0.408544,0.164511,2.543165,0.153952,0.241923,2.343381,0.002176,0.160299,
0.313287,6.371541,0.044129,1.206756,0.655904,0.368782,0.711362,0.463584,0.199516,2.742407,0.252352,0.155719,2.574138,0.227840,0.156582,1.203903,0.484288,0.360507,2.605521,0.408800,0.155511,2.882359,0.149600,0.167677,2.359317,0.002176,0.159673,
0.298049,6.679217,0.051625,1.208149,0.654016,0.291557,0.632648,0.460768,0.187919,2.571542,0.254112,0.156823,2.561730,0.227104,0.158971,1.217814,0.484160,0.378160,2.557142,0.407168,0.158078,2.756055,0.155008,0.161988,2.326501,0.002752,0.160419,
0.279756,5.810348,0.050082,0.981455,0.649184,0.292787,0.680562,0.594656,0.180278,2.539161,0.253056,0.156856,2.529029,0.226368,0.156632,1.192937,0.482016,0.342458,2.553357,0.407872,0.156720,2.555047,0.152096,0.160845,2.325391,0.002176,0.157585,
0.241755,6.154975,0.052270,0.705731,0.647520,0.229011,0.555773,0.482432,0.199675,2.524560,0.252608,0.157811,2.561478,0.226976,0.168980,1.067723,0.480672,0.251042,2.537983,0.408448,0.158604,2.583555,0.151936,0.168281,2.318550,0.002208,0.160922,
0.240321,6.143353,0.047077,0.703259,0.651104,0.194025,0.601704,0.458208,0.197634,2.572865,0.273312,0.164210,2.524661,0.227232,0.155259,0.786546,0.483136,0.278675,2.531296,0.407520,0.154915,2.504362,0.152736,0.159307,2.314364,0.002208,0.162140,
0.233679,40.719330,0.078530,0.562364,0.652224,0.191276,0.834568,0.500832,0.172554,2.564286,0.279232,0.158227,2.517073,0.227232,0.159471,0.746151,0.486208,0.211606,2.562610,0.408128,0.157658,2.572025,0.152352,0.155912,2.315564,0.002176,0.161332,
0.335311,6.585494,0.044961,0.533366,0.654592,0.170533,0.581745,0.462464,0.179113,2.539554,0.254368,0.157687,2.510119,0.227616,0.179836,0.608927,0.477984,0.206939,2.566717,0.408384,0.156366,2.523919,0.153056,0.158709,2.315338,0.002272,0.157961,
0.295820,5.931348,0.054863,0.498277,0.651360,0.171705,0.557124,0.463392,0.191207,2.583137,0.252704,0.158480,2.541001,0.227040,0.161892,0.562758,0.484832,0.174802,2.525798,0.407616,0.157404,2.559861,0.151872,0.155524,2.317744,0.002176,0.160585,
0.249527,5.917727,0.055013,0.490802,0.648960,0.164628,0.526337,0.463712,0.167871,2.525616,0.252288,0.162807,2.528780,0.228224,0.155763,0.508647,0.482944,0.177787,2.535885,0.407904,0.156541,2.543900,0.152064,0.171359,2.320961,0.002176,0.168511,
0.248597,5.914801,0.044030,0.472319,0.650752,0.161666,0.549107,0.461760,0.165315,2.552191,0.252928,0.160145,2.541130,0.226976,0.159697,0.499836,0.482592,0.163149,2.538716,0.407520,0.157763,2.515130,0.153376,0.154784,2.315561,0.002240,0.161241,
0.229730,5.913008,0.045196,0.470607,0.653696,0.164450,0.493094,0.462720,0.162965,2.565807,0.253312,0.159220,2.551118,0.226912,0.156187,0.497732,0.485088,0.161664,2.563843,0.407648,0.162038,2.481384,0.152416,0.158094,2.322210,0.002208,0.163001,
0.227787,5.691567,0.045403,0.473266,0.651840,0.164951,0.478451,0.462848,0.163022,2.571624,0.254048,0.157051,2.521404,0.226592,0.158401,0.473904,0.479104,0.162996,2.560308,0.409280,0.157786,2.536579,0.153248,0.155435,2.318937,0.002208,0.160211,
0.227942,5.625844,0.044744,0.483894,0.656160,0.160883,0.472748,0.463872,0.173814,2.543991,0.253376,0.157238,2.596581,0.248832,0.178476,0.472388,0.480128,0.161660,2.563646,0.611040,0.160206,2.493516,0.152256,0.158650,2.302306,0.002176,0.168589,
0.227616,5.611881,0.044952,0.472194,0.649184,0.160903,0.498996,0.471872,0.180946,2.547507,0.252416,0.159094,2.573196,0.248224,0.159734,0.476384,0.478368,0.163382,2.593822,0.431360,0.174176,2.531925,0.152416,0.171543,2.319231,0.002176,0.161195,
0.225718,5.681186,0.044625,0.475938,0.651136,0.160971,0.510108,0.602976,0.168621,2.542581,0.254016,0.157800,2.535375,0.229312,0.156848,0.472702,0.480608,0.162434,2.549413,0.410464,0.157363,2.522660,0.152960,0.160726,2.309772,0.002208,0.158510,
0.228142,5.650192,0.044754,0.470859,0.649984,0.164570,0.501051,0.482464,0.214036,2.553623,0.253568,0.156873,2.536483,0.227712,0.170941,0.471652,0.483520,0.162260,2.543492,0.407904,0.157870,2.538256,0.152096,0.155393,2.323366,0.002176,0.160573,
0.228956,5.610801,0.043828,0.488045,0.651104,0.161219,0.596461,0.620800,0.163698,2.561830,0.253824,0.156371,2.536008,0.226656,0.157607,0.473290,0.480960,0.161058,2.571656,0.408448,0.157117,2.587264,0.152416,0.170597,2.322710,0.002208,0.158023,
0.227400,5.622114,0.044802,0.475413,0.649856,0.161884,0.512457,0.462880,0.162622,2.587671,0.255936,0.159892,2.517771,0.227616,0.163705,0.473747,0.479520,0.161074,2.552954,0.408896,0.168048,2.563940,0.171264,0.173008,2.312394,0.002208,0.163123,
0.228605,5.632065,0.045225,0.472091,0.649888,0.159972,0.491377,0.462656,0.170348,2.532436,0.253760,0.158020,2.546770,0.227168,0.156170,0.473348,0.480736,0.161954,2.548791,0.408224,0.156006,2.568919,0.155680,0.159968,2.312969,0.002272,0.159036,
0.228691,5.613992,0.044287,0.470444,0.648512,0.162909,0.481320,0.464896,0.161832,2.537122,0.252064,0.158000,2.513078,0.226880,0.190076,0.471577,0.479616,0.162129,2.551074,0.409312,0.158240,2.523231,0.151872,0.155893,2.320695,0.002208,0.161199,
0.228728,7.800177,0.052505,0.470448,0.651136,0.159883,0.478359,0.458720,0.162465,2.566469,0.254816,0.158205,2.544346,0.227168,0.155298,0.472408,0.481856,0.161237,2.548186,0.407392,0.168534,2.567318,0.152224,0.158261,2.317666,0.002176,0.158303,
0.260985,6.038576,0.046519,0.487311,0.650432,0.161407,0.484899,0.462624,0.160833,2.529763,0.253152,0.157481,2.532597,0.226816,0.159035,0.474164,0.479328,0.184995,2.523075,0.408320,0.158880,2.511271,0.152096,0.162746,2.324244,0.002176,0.160599,
0.235842,5.689063,0.044943,0.476567,0.652992,0.159437,0.498959,0.463040,0.161433,2.551541,0.253344,0.156883,2.541007,0.228160,0.155837,0.473539,0.481824,0.161626,2.537472,0.407680,0.156212,2.490989,0.151424,0.158772,2.326022,0.002208,0.157836,
0.233993,5.632765,0.044125,0.473273,0.648416,0.161058,0.477043,0.462240,0.159418,2.511547,0.254240,0.158417,2.524192,0.226880,0.160124,0.472439,0.479040,0.162506,2.543122,0.406944,0.158205,2.527446,0.151968,0.155572,2.327097,0.002272,0.160882,
0.231997,5.611124,0.045354,0.481496,0.653376,0.159982,0.475086,0.463104,0.159298,2.544919,0.252512,0.158444,2.521166,0.226432,0.155760,0.473559,0.480736,0.175920,2.577300,0.407744,0.169717,2.606176,0.152832,0.161743,2.314309,0.002176,0.158745,
0.234695,5.649766,0.044307,0.471066,0.650880,0.162163,0.582924,0.492800,0.170219,2.562145,0.253440,0.157634,2.527416,0.226976,0.160180,0.472285,0.479808,0.161841,2.560201,0.408160,0.158161,2.559512,0.152640,0.158435,2.278847,0.002208,0.162320,
0.235990,5.614523,0.044743,0.472303,0.652640,0.160981,0.502523,0.482400,0.161629,2.543901,0.252832,0.157023,2.550805,0.226496,0.155895,0.473009,0.480384,0.160835,2.528953,0.408320,0.155971,2.496850,0.152096,0.159349,2.322450,0.002272,0.157690,
0.225159,5.649030,0.045014,0.480266,0.647840,0.161873,0.497610,0.463136,0.182002,2.557834,0.252512,0.157964,2.566642,0.226880,0.158746,0.473026,0.478816,0.186639,2.567406,0.408480,0.157331,2.512597,0.152544,0.156350,2.319883,0.002272,0.160634,
0.225685,5.616196,0.045623,0.472142,0.652576,0.162006,0.528253,0.457408,0.168389,2.535819,0.253152,0.156915,2.527835,0.227296,0.155163,0.504702,0.481024,0.167742,2.558993,0.408160,0.165109,2.529751,0.152128,0.158862,2.319993,0.002176,0.158148,
0.227245,5.619749,0.045532,0.471932,0.651808,0.162517,0.567976,0.460544,0.174119,2.572924,0.252128,0.157321,2.524916,0.227040,0.159330,0.483571,0.480704,0.162261,2.559644,0.407936,0.157551,2.532868,0.152416,0.155779,2.312547,0.002272,0.161321,
0.227798,5.610926,0.046473,0.471608,0.653536,0.160421,0.520925,0.457920,0.181710,2.548364,0.252512,0.157543,2.527386,0.227232,0.155781,0.478418,0.480608,0.165578,2.522809,0.410144,0.155815,2.519543,0.152960,0.158676,2.270175,0.002400,0.157881,
0.228134,5.618066,0.043854,0.471775,0.651776,0.161909,0.565974,0.477696,0.242677,2.516228,0.252192,0.158121,2.553936,0.227104,0.159769,0.474416,0.478880,0.162369,2.549001,0.407072,0.157098,2.538211,0.152640,0.155718,2.315573,0.002176,0.160357,
0.228301,5.624521,0.043826,0.471862,0.652672,0.160771,0.558699,0.724192,0.163400,2.573004,0.252160,0.156613,2.559306,0.228096,0.155638,0.474588,0.480768,0.161588,2.544290,0.408064,0.163316,2.569388,0.152448,0.159859,2.317742,0.002208,0.158091,
0.228803,5.617476,0.044321,0.470535,0.649792,0.162842,0.524340,0.463360,0.176945,2.562222,0.253024,0.157479,2.572492,0.226560,0.174514,0.473939,0.479808,0.161827,2.554167,0.407328,0.157747,2.512813,0.152960,0.156078,2.312103,0.002304,0.161120,
0.228004,10.456054,0.058887,0.471975,0.652640,0.161495,0.531381,0.476608,0.175774,2.528107,0.253824,0.157440,2.547270,0.228288,0.169038,0.485957,0.480000,0.160526,2.532192,0.407904,0.156896,2.520595,0.151232,0.159565,2.321461,0.002272,0.158711,
0.324855,7.393116,0.052496,0.489700,0.648160,0.162439,0.492683,0.480480,0.167927,2.542154,0.253120,0.160390,2.535991,0.226784,0.170381,0.472919,0.478208,0.162138,2.588060,0.407680,0.170418,2.504951,0.152064,0.155627,2.301170,0.002176,0.160556,
0.300789,7.889606,0.058336,0.477307,0.650080,0.161022,0.492098,0.677312,0.160753,2.556136,0.253952,0.161931,2.536392,0.228256,0.160259,0.473777,0.481216,0.162594,2.540008,0.406848,0.166372,2.544588,0.151392,0.159763,2.357246,0.002400,0.166858,
0.286537,11.727719,0.065399,0.471690,0.647904,0.181793,0.535934,0.607392,0.165233,2.633396,0.276896,0.159247,2.518814,0.227520,0.159040,0.472945,0.478112,0.162504,2.531411,0.408512,0.157447,2.499712,0.151328,0.155905,2.327689,0.002496,0.162631,
0.341522,7.456946,0.046565,0.480574,0.653472,0.160455,0.479638,0.484448,0.176737,2.548208,0.255552,0.158253,2.534940,0.227328,0.155499,0.476191,0.497024,0.161618,2.516683,0.406656,0.155651,2.521695,0.151872,0.159770,2.321492,0.002176,0.159390,
0.290502,10.570237,0.056459,0.476113,0.651328,0.160517,0.582976,0.456128,0.182308,2.555880,0.253408,0.159755,2.560059,0.226816,0.160118,0.476211,0.478912,0.169281,2.551264,0.406400,0.158079,2.530066,0.151936,0.157227,2.320387,0.002176,0.161276,
0.315949,6.450572,0.044452,0.472591,0.650688,0.164798,0.528502,0.457952,0.171719,2.528652,0.252832,0.158604,2.517953,0.231360,0.156982,0.505567,0.952224,0.190720,2.577762,0.407104,0.164692,2.536215,0.152448,0.159835,2.319156,0.002272,0.158399,
