Performing comparisons between CPU Cuda and Tensor implementation,

Matrixes size,32,32,
Single run computation test,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),
MMA CPU,0.004119,3.063215,0.000520,
MMA CUDA,46.865418,0.014236,0.017622,True,0,0,
MMA CUDA Shared,0.084268,0.004617,0.010595,False,0.475671,0.080881,
MMA Tensor,0.086685,0.000712,0.009522,False,1.000000,0.000000,

Multi run computation  test, execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
-1.000000,-1.000000,-1.000000,477.606110,0.015369,14377.022461,462.571991,0.013746,10337.064453,2704.627441,0.021299,4497.876953,
-1.000000,-1.000000,-1.000000,470.894531,0.015575,14362.626953,475.429138,0.012970,10334.624023,2698.327637,0.022306,4471.379883,
-1.000000,-1.000000,-1.000000,464.573914,0.017453,14335.041992,474.062836,0.016752,10342.988281,2704.798340,0.022642,4504.818848,
-1.000000,-1.000000,-1.000000,465.999329,0.016185,14311.315430,469.806519,0.013622,10344.523438,2706.224121,0.021822,4548.854492,
-1.000000,-1.000000,-1.000000,469.169342,0.015193,14311.561523,466.176971,0.013114,10338.887695,2702.040283,0.021272,4597.082031,
-1.000000,-1.000000,-1.000000,472.609009,0.016718,14307.103516,464.533478,0.012441,10347.861328,2699.824219,0.021935,4443.792969,
-1.000000,-1.000000,-1.000000,477.721191,0.014662,14286.529297,464.120575,0.016030,10333.580078,2706.229248,0.022488,4525.862305,
-1.000000,-1.000000,-1.000000,475.239532,0.016407,14281.149414,475.663757,0.015049,10343.754883,2703.226318,0.020741,4474.842773,
-1.000000,-1.000000,-1.000000,464.310730,0.013498,14265.907227,471.852661,0.016580,10342.414062,2705.717773,0.021436,4462.493652,
-1.000000,-1.000000,-1.000000,465.419434,0.015487,14286.642578,469.639191,0.013018,10338.834961,2702.122803,0.021541,4417.537109,
-1.000000,-1.000000,-1.000000,464.058594,0.013517,14290.959961,464.415710,0.013884,10337.377930,2700.572266,0.020327,4509.280762,
-1.000000,-1.000000,-1.000000,463.434418,0.014008,14293.402344,463.889343,0.014872,10337.665039,2701.446533,0.022790,4469.763184,
-1.000000,-1.000000,-1.000000,463.987427,0.013235,14270.810547,476.051849,0.014489,10355.966797,2708.125732,0.020892,4500.416016,
-1.000000,-1.000000,-1.000000,463.931885,0.015953,14304.943359,475.354584,0.013913,10351.081055,2705.830322,0.021101,4402.012207,
-1.000000,-1.000000,-1.000000,469.001862,0.018483,14291.072266,471.088348,0.014990,10349.244141,2708.734863,0.021273,4425.281738,
-1.000000,-1.000000,-1.000000,470.941895,0.017612,14285.791992,471.109558,0.015158,10343.032227,2710.296143,0.020964,4429.122070,
-1.000000,-1.000000,-1.000000,472.079834,0.015778,14305.648438,466.965210,0.013391,10337.632812,2709.606201,0.021960,4507.509277,
-1.000000,-1.000000,-1.000000,477.534302,0.015432,14301.711914,463.055664,0.017216,10352.578125,2713.705566,0.020353,4462.229980,
-1.000000,-1.000000,-1.000000,476.372681,0.015990,14304.441406,463.076477,0.012835,10344.585938,2711.514893,0.018717,4474.672363,
-1.000000,-1.000000,-1.000000,464.306091,0.015746,14305.213867,477.283844,0.015020,10350.024414,2711.038818,0.020712,4466.818359,
-1.000000,-1.000000,-1.000000,465.511230,0.013753,14307.368164,473.664520,0.016475,10363.865234,2710.377197,0.021962,4572.645508,
-1.000000,-1.000000,-1.000000,469.440277,0.014321,14275.092773,472.789612,0.016328,10363.353516,2706.677002,0.022246,4583.028809,
-1.000000,-1.000000,-1.000000,470.381104,0.015362,14274.484375,472.759186,0.015535,10347.838867,2706.598389,0.021520,4504.798828,
-1.000000,-1.000000,-1.000000,472.203674,0.015238,14296.360352,469.240936,0.013590,10356.489258,2707.770264,0.020917,4556.027344,
